answer,candidate_id,gate_id,gate_version,severity,result,observed_value,envelope,reason
ACCELERANT,ACCELERANT-b5da5ee2,TILE_PARTICIPATION,m10.gates.0,DIAGNOSTIC,WARN,2331,"""<=0.9""",Tile participation is uneven but not a hard validity failure.
ACCELERANT,ACCELERANT-b5da5ee2,HEXALINK_SANITY,m10.gates.0,DIAGNOSTIC,PASS,0.226,""".01-.95""",Hexalink geometry and participation are non-pathological.
ACCELERANT,ACCELERANT-b5da5ee2,HISTORICAL_SIMILARITY,m10.gates.0,QUALITY,PASS,82.206,"{""p10"":null,""p90"":null,""median"":null,""count"":0}",Historical envelope is in warm-up.
ACCELERANT,ACCELERANT-b5da5ee2,SELECTION_MARGIN,m10.gates.0,QUALITY,PASS,"{""band"":""middle"",""rank"":7}","""middle band""",Candidate is in the selected relative region.
ACCELERANT,ACCELERANT-b5da5ee2,MONTE_CARLO_STABILITY,m10.gates.0,QUALITY,PASS,0.5216157782125856,"""<=2""",REGULAR score uncertainty is bounded.
ACCELERANT,ACCELERANT-b5da5ee2,PUBLIC_PRIVATE_SEPARATION,m10.gates.0,MANDATORY,PASS,true,true,Public artifact contains no private fields.
ACCELERANT,ACCELERANT-b5da5ee2,ARTIFACT_SCHEMA,m10.gates.0,MANDATORY,PASS,true,true,"Public, private, and queue schemas passed."
ACCELERANT,ACCELERANT-b5da5ee2,REPRODUCIBILITY,m10.gates.0,MANDATORY,PASS,true,true,Regeneration reproduced candidate identity and hashes.
ACCELERANT,ACCELERANT-7e7b13d1,STRUCTURAL_CERTIFICATION,m10.gates.0,MANDATORY,PASS,"{""certified"":true,""score"":100}","""certified=true; replay score>=100""",M6 certification and Gold replay passed.
ACCELERANT,ACCELERANT-7e7b13d1,DATA_INTEGRITY,m10.gates.0,MANDATORY,PASS,"{""policyVersion"":""m10.0"",""gateVersion"":""m10.gates.0"",""selectorVersion"":""m10.0"",""generatorVersion"":""m6.0"",""rulesVersion"":""qjynn-rules-local"",""vocabularyVersion"":""1.0"",""simulatorVersion"":""m8.1"",""playerModelVersion"":""m8.1.players.0"",""familiarity"":{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""},""publicationValidatorVersion"":""m10.validator.0""}","""known versions and grid hash""",Required versions and grid hash are present.
ACCELERANT,ACCELERANT-7e7b13d1,REAL_FAMILIARITY,m10.gates.0,MANDATORY,PASS,"{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""}","""wordfreq with source and normalization metadata""",Approved real familiarity provider is active.
ACCELERANT,ACCELERANT-7e7b13d1,COMPARATIVE_DIFFICULTY,m10.gates.0,QUALITY,PASS,"""middle""","""middle""",Candidate is in the preferred middle band.
ACCELERANT,ACCELERANT-7e7b13d1,MEDAL_DISTRIBUTION,m10.gates.0,QUALITY,PASS,"{""gold"":0.058,""silver"":0.872,""bronze"":0.07}","""not degenerate""",REGULAR medal distribution is non-degenerate.
ACCELERANT,ACCELERANT-7e7b13d1,VOCABULARY_ACCESSIBILITY,m10.gates.0,QUALITY,WARN,"{""rareWordDependency"":1,""meanPlayedFamiliarity"":0.29053079023479494}","""rare dependency<=.95 and familiarity>=.1""",Vocabulary accessibility is an extreme relative diagnostic.
ACCELERANT,ACCELERANT-7e7b13d1,MOVE_SPACE_SANITY,m10.gates.0,DIAGNOSTIC,PASS,6776,"{""p10"":4814,""p90"":6776}",Opportunity density is not a pool-tail outlier.
ACCELERANT,ACCELERANT-7e7b13d1,TILE_PARTICIPATION,m10.gates.0,DIAGNOSTIC,WARN,2055,"""<=0.9""",Tile participation is uneven but not a hard validity failure.
ACCELERANT,ACCELERANT-7e7b13d1,HEXALINK_SANITY,m10.gates.0,DIAGNOSTIC,PASS,0.178,""".01-.95""",Hexalink geometry and participation are non-pathological.
ACCELERANT,ACCELERANT-7e7b13d1,HISTORICAL_SIMILARITY,m10.gates.0,QUALITY,PASS,82.522,"{""p10"":null,""p90"":null,""median"":null,""count"":0}",Historical envelope is in warm-up.
ACCELERANT,ACCELERANT-7e7b13d1,SELECTION_MARGIN,m10.gates.0,QUALITY,PASS,"{""band"":""middle"",""rank"":5}","""middle band""",Candidate is in the selected relative region.
ACCELERANT,ACCELERANT-7e7b13d1,MONTE_CARLO_STABILITY,m10.gates.0,QUALITY,PASS,0.5189888531740113,"""<=2""",REGULAR score uncertainty is bounded.
ACCELERANT,ACCELERANT-7e7b13d1,PUBLIC_PRIVATE_SEPARATION,m10.gates.0,MANDATORY,PASS,true,true,Public artifact contains no private fields.
ACCELERANT,ACCELERANT-7e7b13d1,ARTIFACT_SCHEMA,m10.gates.0,MANDATORY,PASS,true,true,"Public, private, and queue schemas passed."
ACCELERANT,ACCELERANT-7e7b13d1,REPRODUCIBILITY,m10.gates.0,MANDATORY,PASS,true,true,Regeneration reproduced candidate identity and hashes.
ACCEPTABLE,ACCEPTABLE-56c0ccc2,STRUCTURAL_CERTIFICATION,m10.gates.0,MANDATORY,PASS,"{""certified"":true,""score"":110}","""certified=true; replay score>=100""",M6 certification and Gold replay passed.
ACCEPTABLE,ACCEPTABLE-56c0ccc2,DATA_INTEGRITY,m10.gates.0,MANDATORY,PASS,"{""policyVersion"":""m10.0"",""gateVersion"":""m10.gates.0"",""selectorVersion"":""m10.0"",""generatorVersion"":""m6.0"",""rulesVersion"":""qjynn-rules-local"",""vocabularyVersion"":""1.0"",""simulatorVersion"":""m8.1"",""playerModelVersion"":""m8.1.players.0"",""familiarity"":{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""},""publicationValidatorVersion"":""m10.validator.0""}","""known versions and grid hash""",Required versions and grid hash are present.
ACCEPTABLE,ACCEPTABLE-56c0ccc2,REAL_FAMILIARITY,m10.gates.0,MANDATORY,PASS,"{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""}","""wordfreq with source and normalization metadata""",Approved real familiarity provider is active.
ACCEPTABLE,ACCEPTABLE-56c0ccc2,COMPARATIVE_DIFFICULTY,m10.gates.0,QUALITY,PASS,"""middle""","""middle""",Candidate is in the preferred middle band.
ACCEPTABLE,ACCEPTABLE-56c0ccc2,MEDAL_DISTRIBUTION,m10.gates.0,QUALITY,PASS,"{""gold"":0.09,""silver"":0.82,""bronze"":0.09}","""not degenerate""",REGULAR medal distribution is non-degenerate.
ACCEPTABLE,ACCEPTABLE-56c0ccc2,VOCABULARY_ACCESSIBILITY,m10.gates.0,QUALITY,WARN,"{""rareWordDependency"":1,""meanPlayedFamiliarity"":0.29385823301553055}","""rare dependency<=.95 and familiarity>=.1""",Vocabulary accessibility is an extreme relative diagnostic.
ACCEPTABLE,ACCEPTABLE-56c0ccc2,MOVE_SPACE_SANITY,m10.gates.0,DIAGNOSTIC,PASS,5799,"{""p10"":4359,""p90"":5799}",Opportunity density is not a pool-tail outlier.
ACCEPTABLE,ACCEPTABLE-56c0ccc2,TILE_PARTICIPATION,m10.gates.0,DIAGNOSTIC,WARN,1596,"""<=0.9""",Tile participation is uneven but not a hard validity failure.
ACCEPTABLE,ACCEPTABLE-56c0ccc2,HEXALINK_SANITY,m10.gates.0,DIAGNOSTIC,PASS,0.226,""".01-.95""",Hexalink geometry and participation are non-pathological.
ACCEPTABLE,ACCEPTABLE-56c0ccc2,HISTORICAL_SIMILARITY,m10.gates.0,QUALITY,PASS,83.862,"{""p10"":null,""p90"":null,""median"":null,""count"":0}",Historical envelope is in warm-up.
ACCEPTABLE,ACCEPTABLE-56c0ccc2,SELECTION_MARGIN,m10.gates.0,QUALITY,PASS,"{""band"":""middle"",""rank"":6}","""middle band""",Candidate is in the selected relative region.
ACCEPTABLE,ACCEPTABLE-56c0ccc2,MONTE_CARLO_STABILITY,m10.gates.0,QUALITY,PASS,0.47736007643107436,"""<=2""",REGULAR score uncertainty is bounded.
ACCEPTABLE,ACCEPTABLE-56c0ccc2,PUBLIC_PRIVATE_SEPARATION,m10.gates.0,MANDATORY,PASS,true,true,Public artifact contains no private fields.
ACCEPTABLE,ACCEPTABLE-56c0ccc2,ARTIFACT_SCHEMA,m10.gates.0,MANDATORY,PASS,true,true,"Public, private, and queue schemas passed."
ACCEPTABLE,ACCEPTABLE-56c0ccc2,REPRODUCIBILITY,m10.gates.0,MANDATORY,PASS,true,true,Regeneration reproduced candidate identity and hashes.
ACCEPTABLE,ACCEPTABLE-c4ad3389,STRUCTURAL_CERTIFICATION,m10.gates.0,MANDATORY,PASS,"{""certified"":true,""score"":105}","""certified=true; replay score>=100""",M6 certification and Gold replay passed.
ACCEPTABLE,ACCEPTABLE-c4ad3389,DATA_INTEGRITY,m10.gates.0,MANDATORY,PASS,"{""policyVersion"":""m10.0"",""gateVersion"":""m10.gates.0"",""selectorVersion"":""m10.0"",""generatorVersion"":""m6.0"",""rulesVersion"":""qjynn-rules-local"",""vocabularyVersion"":""1.0"",""simulatorVersion"":""m8.1"",""playerModelVersion"":""m8.1.players.0"",""familiarity"":{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""},""publicationValidatorVersion"":""m10.validator.0""}","""known versions and grid hash""",Required versions and grid hash are present.
ACCEPTABLE,ACCEPTABLE-c4ad3389,REAL_FAMILIARITY,m10.gates.0,MANDATORY,PASS,"{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""}","""wordfreq with source and normalization metadata""",Approved real familiarity provider is active.
ACCEPTABLE,ACCEPTABLE-c4ad3389,COMPARATIVE_DIFFICULTY,m10.gates.0,QUALITY,PASS,"""middle""","""middle""",Candidate is in the preferred middle band.
ACCEPTABLE,ACCEPTABLE-c4ad3389,MEDAL_DISTRIBUTION,m10.gates.0,QUALITY,PASS,"{""gold"":0.114,""silver"":0.79,""bronze"":0.096}","""not degenerate""",REGULAR medal distribution is non-degenerate.
ACCEPTABLE,ACCEPTABLE-c4ad3389,VOCABULARY_ACCESSIBILITY,m10.gates.0,QUALITY,WARN,"{""rareWordDependency"":1,""meanPlayedFamiliarity"":0.3021363623003573}","""rare dependency<=.95 and familiarity>=.1""",Vocabulary accessibility is an extreme relative diagnostic.
ACCEPTABLE,ACCEPTABLE-c4ad3389,MOVE_SPACE_SANITY,m10.gates.0,DIAGNOSTIC,PASS,5074,"{""p10"":4359,""p90"":5799}",Opportunity density is not a pool-tail outlier.
ACCEPTABLE,ACCEPTABLE-c4ad3389,TILE_PARTICIPATION,m10.gates.0,DIAGNOSTIC,WARN,1791,"""<=0.9""",Tile participation is uneven but not a hard validity failure.
ACCEPTABLE,ACCEPTABLE-c4ad3389,HEXALINK_SANITY,m10.gates.0,DIAGNOSTIC,PASS,0.256,""".01-.95""",Hexalink geometry and participation are non-pathological.
ACCEPTABLE,ACCEPTABLE-c4ad3389,HISTORICAL_SIMILARITY,m10.gates.0,QUALITY,PASS,83.868,"{""p10"":null,""p90"":null,""median"":null,""count"":0}",Historical envelope is in warm-up.
ACCEPTABLE,ACCEPTABLE-c4ad3389,SELECTION_MARGIN,m10.gates.0,QUALITY,PASS,"{""band"":""middle"",""rank"":5}","""middle band""",Candidate is in the selected relative region.
ACCEPTABLE,ACCEPTABLE-c4ad3389,MONTE_CARLO_STABILITY,m10.gates.0,QUALITY,PASS,0.5691208184771459,"""<=2""",REGULAR score uncertainty is bounded.
ACCEPTABLE,ACCEPTABLE-c4ad3389,PUBLIC_PRIVATE_SEPARATION,m10.gates.0,MANDATORY,PASS,true,true,Public artifact contains no private fields.
ACCEPTABLE,ACCEPTABLE-c4ad3389,ARTIFACT_SCHEMA,m10.gates.0,MANDATORY,PASS,true,true,"Public, private, and queue schemas passed."
ACCEPTABLE,ACCEPTABLE-c4ad3389,REPRODUCIBILITY,m10.gates.0,MANDATORY,PASS,true,true,Regeneration reproduced candidate identity and hashes.
ACCEPTABLE,ACCEPTABLE-761c7cb2,STRUCTURAL_CERTIFICATION,m10.gates.0,MANDATORY,PASS,"{""certified"":true,""score"":110}","""certified=true; replay score>=100""",M6 certification and Gold replay passed.
ACCEPTABLE,ACCEPTABLE-761c7cb2,DATA_INTEGRITY,m10.gates.0,MANDATORY,PASS,"{""policyVersion"":""m10.0"",""gateVersion"":""m10.gates.0"",""selectorVersion"":""m10.0"",""generatorVersion"":""m6.0"",""rulesVersion"":""qjynn-rules-local"",""vocabularyVersion"":""1.0"",""simulatorVersion"":""m8.1"",""playerModelVersion"":""m8.1.players.0"",""familiarity"":{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""},""publicationValidatorVersion"":""m10.validator.0""}","""known versions and grid hash""",Required versions and grid hash are present.
ACCEPTABLE,ACCEPTABLE-761c7cb2,REAL_FAMILIARITY,m10.gates.0,MANDATORY,PASS,"{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""}","""wordfreq with source and normalization metadata""",Approved real familiarity provider is active.
ACCEPTABLE,ACCEPTABLE-761c7cb2,COMPARATIVE_DIFFICULTY,m10.gates.0,QUALITY,PASS,"""middle""","""middle""",Candidate is in the preferred middle band.
ACCEPTABLE,ACCEPTABLE-761c7cb2,MEDAL_DISTRIBUTION,m10.gates.0,QUALITY,PASS,"{""gold"":0.1,""silver"":0.796,""bronze"":0.104}","""not degenerate""",REGULAR medal distribution is non-degenerate.
ACCEPTABLE,ACCEPTABLE-761c7cb2,VOCABULARY_ACCESSIBILITY,m10.gates.0,QUALITY,WARN,"{""rareWordDependency"":1,""meanPlayedFamiliarity"":0.3163468207222549}","""rare dependency<=.95 and familiarity>=.1""",Vocabulary accessibility is an extreme relative diagnostic.
ACCEPTABLE,ACCEPTABLE-761c7cb2,MOVE_SPACE_SANITY,m10.gates.0,DIAGNOSTIC,PASS,4359,"{""p10"":4359,""p90"":5799}",Opportunity density is not a pool-tail outlier.
ACCEPTABLE,ACCEPTABLE-761c7cb2,TILE_PARTICIPATION,m10.gates.0,DIAGNOSTIC,WARN,1341,"""<=0.9""",Tile participation is uneven but not a hard validity failure.
ACCEPTABLE,ACCEPTABLE-761c7cb2,HEXALINK_SANITY,m10.gates.0,DIAGNOSTIC,PASS,0.246,""".01-.95""",Hexalink geometry and participation are non-pathological.
ACCEPTABLE,ACCEPTABLE-761c7cb2,HISTORICAL_SIMILARITY,m10.gates.0,QUALITY,PASS,83.18,"{""p10"":null,""p90"":null,""median"":null,""count"":0}",Historical envelope is in warm-up.
ACCEPTABLE,ACCEPTABLE-761c7cb2,SELECTION_MARGIN,m10.gates.0,QUALITY,PASS,"{""band"":""middle"",""rank"":7}","""middle band""",Candidate is in the selected relative region.
ACCEPTABLE,ACCEPTABLE-761c7cb2,MONTE_CARLO_STABILITY,m10.gates.0,QUALITY,PASS,0.49030386447393204,"""<=2""",REGULAR score uncertainty is bounded.
ACCEPTABLE,ACCEPTABLE-761c7cb2,PUBLIC_PRIVATE_SEPARATION,m10.gates.0,MANDATORY,PASS,true,true,Public artifact contains no private fields.
ACCEPTABLE,ACCEPTABLE-761c7cb2,ARTIFACT_SCHEMA,m10.gates.0,MANDATORY,PASS,true,true,"Public, private, and queue schemas passed."
ACCEPTABLE,ACCEPTABLE-761c7cb2,REPRODUCIBILITY,m10.gates.0,MANDATORY,PASS,true,true,Regeneration reproduced candidate identity and hashes.
ACCIDENTAL,ACCIDENTAL-4c091d65,STRUCTURAL_CERTIFICATION,m10.gates.0,MANDATORY,PASS,"{""certified"":true,""score"":110}","""certified=true; replay score>=100""",M6 certification and Gold replay passed.
ACCIDENTAL,ACCIDENTAL-4c091d65,DATA_INTEGRITY,m10.gates.0,MANDATORY,PASS,"{""policyVersion"":""m10.0"",""gateVersion"":""m10.gates.0"",""selectorVersion"":""m10.0"",""generatorVersion"":""m6.0"",""rulesVersion"":""qjynn-rules-local"",""vocabularyVersion"":""1.0"",""simulatorVersion"":""m8.1"",""playerModelVersion"":""m8.1.players.0"",""familiarity"":{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""},""publicationValidatorVersion"":""m10.validator.0""}","""known versions and grid hash""",Required versions and grid hash are present.
ACCIDENTAL,ACCIDENTAL-4c091d65,REAL_FAMILIARITY,m10.gates.0,MANDATORY,PASS,"{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""}","""wordfreq with source and normalization metadata""",Approved real familiarity provider is active.
ACCIDENTAL,ACCIDENTAL-4c091d65,COMPARATIVE_DIFFICULTY,m10.gates.0,QUALITY,PASS,"""middle""","""middle""",Candidate is in the preferred middle band.
ACCIDENTAL,ACCIDENTAL-4c091d65,MEDAL_DISTRIBUTION,m10.gates.0,QUALITY,PASS,"{""gold"":0.074,""silver"":0.818,""bronze"":0.108}","""not degenerate""",REGULAR medal distribution is non-degenerate.
ACCIDENTAL,ACCIDENTAL-4c091d65,VOCABULARY_ACCESSIBILITY,m10.gates.0,QUALITY,WARN,"{""rareWordDependency"":1,""meanPlayedFamiliarity"":0.2963138111503707}","""rare dependency<=.95 and familiarity>=.1""",Vocabulary accessibility is an extreme relative diagnostic.
ACCIDENTAL,ACCIDENTAL-4c091d65,MOVE_SPACE_SANITY,m10.gates.0,DIAGNOSTIC,PASS,5631,"{""p10"":4237,""p90"":6073}",Opportunity density is not a pool-tail outlier.
ACCIDENTAL,ACCIDENTAL-4c091d65,TILE_PARTICIPATION,m10.gates.0,DIAGNOSTIC,WARN,1767,"""<=0.9""",Tile participation is uneven but not a hard validity failure.
ACCIDENTAL,ACCIDENTAL-4c091d65,HEXALINK_SANITY,m10.gates.0,DIAGNOSTIC,PASS,0.232,""".01-.95""",Hexalink geometry and participation are non-pathological.
ACCIDENTAL,ACCIDENTAL-4c091d65,HISTORICAL_SIMILARITY,m10.gates.0,QUALITY,PASS,81.808,"{""p10"":null,""p90"":null,""median"":null,""count"":0}",Historical envelope is in warm-up.
ACCIDENTAL,ACCIDENTAL-4c091d65,SELECTION_MARGIN,m10.gates.0,QUALITY,PASS,"{""band"":""middle"",""rank"":6}","""middle band""",Candidate is in the selected relative region.
ACCIDENTAL,ACCIDENTAL-4c091d65,MONTE_CARLO_STABILITY,m10.gates.0,QUALITY,PASS,0.606360953909223,"""<=2""",REGULAR score uncertainty is bounded.
ACCIDENTAL,ACCIDENTAL-4c091d65,PUBLIC_PRIVATE_SEPARATION,m10.gates.0,MANDATORY,PASS,true,true,Public artifact contains no private fields.
ACCIDENTAL,ACCIDENTAL-4c091d65,ARTIFACT_SCHEMA,m10.gates.0,MANDATORY,PASS,true,true,"Public, private, and queue schemas passed."
ACCIDENTAL,ACCIDENTAL-4c091d65,REPRODUCIBILITY,m10.gates.0,MANDATORY,PASS,true,true,Regeneration reproduced candidate identity and hashes.
ACCIDENTAL,ACCIDENTAL-1249c16b,STRUCTURAL_CERTIFICATION,m10.gates.0,MANDATORY,PASS,"{""certified"":true,""score"":105}","""certified=true; replay score>=100""",M6 certification and Gold replay passed.
ACCIDENTAL,ACCIDENTAL-1249c16b,DATA_INTEGRITY,m10.gates.0,MANDATORY,PASS,"{""policyVersion"":""m10.0"",""gateVersion"":""m10.gates.0"",""selectorVersion"":""m10.0"",""generatorVersion"":""m6.0"",""rulesVersion"":""qjynn-rules-local"",""vocabularyVersion"":""1.0"",""simulatorVersion"":""m8.1"",""playerModelVersion"":""m8.1.players.0"",""familiarity"":{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""},""publicationValidatorVersion"":""m10.validator.0""}","""known versions and grid hash""",Required versions and grid hash are present.
ACCIDENTAL,ACCIDENTAL-1249c16b,REAL_FAMILIARITY,m10.gates.0,MANDATORY,PASS,"{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""}","""wordfreq with source and normalization metadata""",Approved real familiarity provider is active.
ACCIDENTAL,ACCIDENTAL-1249c16b,COMPARATIVE_DIFFICULTY,m10.gates.0,QUALITY,PASS,"""middle""","""middle""",Candidate is in the preferred middle band.
ACCIDENTAL,ACCIDENTAL-1249c16b,MEDAL_DISTRIBUTION,m10.gates.0,QUALITY,PASS,"{""gold"":0.088,""silver"":0.778,""bronze"":0.134}","""not degenerate""",REGULAR medal distribution is non-degenerate.
ACCIDENTAL,ACCIDENTAL-1249c16b,VOCABULARY_ACCESSIBILITY,m10.gates.0,QUALITY,WARN,"{""rareWordDependency"":1,""meanPlayedFamiliarity"":0.306694890758635}","""rare dependency<=.95 and familiarity>=.1""",Vocabulary accessibility is an extreme relative diagnostic.
ACCIDENTAL,ACCIDENTAL-1249c16b,MOVE_SPACE_SANITY,m10.gates.0,DIAGNOSTIC,PASS,6073,"{""p10"":4237,""p90"":6073}",Opportunity density is not a pool-tail outlier.
ACCIDENTAL,ACCIDENTAL-1249c16b,TILE_PARTICIPATION,m10.gates.0,DIAGNOSTIC,WARN,1980,"""<=0.9""",Tile participation is uneven but not a hard validity failure.
ACCIDENTAL,ACCIDENTAL-1249c16b,HEXALINK_SANITY,m10.gates.0,DIAGNOSTIC,PASS,0.234,""".01-.95""",Hexalink geometry and participation are non-pathological.
ACCIDENTAL,ACCIDENTAL-1249c16b,HISTORICAL_SIMILARITY,m10.gates.0,QUALITY,PASS,82.266,"{""p10"":null,""p90"":null,""median"":null,""count"":0}",Historical envelope is in warm-up.
ACCIDENTAL,ACCIDENTAL-1249c16b,SELECTION_MARGIN,m10.gates.0,QUALITY,PASS,"{""band"":""middle"",""rank"":5}","""middle band""",Candidate is in the selected relative region.
ACCIDENTAL,ACCIDENTAL-1249c16b,MONTE_CARLO_STABILITY,m10.gates.0,QUALITY,PASS,0.5059612823893823,"""<=2""",REGULAR score uncertainty is bounded.
ACCIDENTAL,ACCIDENTAL-1249c16b,PUBLIC_PRIVATE_SEPARATION,m10.gates.0,MANDATORY,PASS,true,true,Public artifact contains no private fields.
ACCIDENTAL,ACCIDENTAL-1249c16b,ARTIFACT_SCHEMA,m10.gates.0,MANDATORY,PASS,true,true,"Public, private, and queue schemas passed."
ACCIDENTAL,ACCIDENTAL-1249c16b,REPRODUCIBILITY,m10.gates.0,MANDATORY,PASS,true,true,Regeneration reproduced candidate identity and hashes.
ACCIDENTAL,ACCIDENTAL-5137414,STRUCTURAL_CERTIFICATION,m10.gates.0,MANDATORY,PASS,"{""certified"":true,""score"":110}","""certified=true; replay score>=100""",M6 certification and Gold replay passed.
ACCIDENTAL,ACCIDENTAL-5137414,DATA_INTEGRITY,m10.gates.0,MANDATORY,PASS,"{""policyVersion"":""m10.0"",""gateVersion"":""m10.gates.0"",""selectorVersion"":""m10.0"",""generatorVersion"":""m6.0"",""rulesVersion"":""qjynn-rules-local"",""vocabularyVersion"":""1.0"",""simulatorVersion"":""m8.1"",""playerModelVersion"":""m8.1.players.0"",""familiarity"":{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""},""publicationValidatorVersion"":""m10.validator.0""}","""known versions and grid hash""",Required versions and grid hash are present.
ACCIDENTAL,ACCIDENTAL-5137414,REAL_FAMILIARITY,m10.gates.0,MANDATORY,PASS,"{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""}","""wordfreq with source and normalization metadata""",Approved real familiarity provider is active.
ACCIDENTAL,ACCIDENTAL-5137414,COMPARATIVE_DIFFICULTY,m10.gates.0,QUALITY,PASS,"""middle""","""middle""",Candidate is in the preferred middle band.
ACCIDENTAL,ACCIDENTAL-5137414,MEDAL_DISTRIBUTION,m10.gates.0,QUALITY,PASS,"{""gold"":0.06,""silver"":0.804,""bronze"":0.136}","""not degenerate""",REGULAR medal distribution is non-degenerate.
